file,line,column,type,code,message
includes/admin/class-admin-ui.php,1288,32,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;get_var()\n$table assigned unsafely at line 1285.
includes/admin/class-admin-ui.php,1300,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,Use of a direct database call is discouraged.
includes/admin/class-admin-ui.php,1300,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/class-admin-ui.php,1460,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/class-admin-ui.php,1460,10,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;query()
includes/admin/class-admin-ui.php,1506,30,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;get_var()\n$table assigned unsafely at line 1503.
includes/admin/class-admin-ui.php,1527,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/class-admin-ui.php,1527,10,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;query()\n$table assigned unsafely at line 1503.
includes/admin/class-admin-ui.php,1561,90,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_POST[&#039;max_age&#039;]
includes/admin/class-admin-ui.php,1581,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/class-admin-ui.php,1581,10,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;query()
includes/admin/class-admin-ui.php,1627,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/class-admin-ui.php,1627,10,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;query()
includes/admin/class-admin-ui.php,1662,29,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,$_POST[&#039;id&#039;] not unslashed before sanitization. Use wp_unslash() or similar
includes/admin/class-admin-ui.php,1662,29,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_POST[&#039;id&#039;]
includes/admin/class-admin-ui.php,1684,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,Use of a direct database call is discouraged.
includes/admin/class-admin-ui.php,1684,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/class-admin-ui.php,1725,18,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,$_POST[&#039;id&#039;] not unslashed before sanitization. Use wp_unslash() or similar
includes/admin/class-admin-ui.php,1725,18,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_POST[&#039;id&#039;]
includes/admin/class-admin-ui.php,1726,50,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_POST[&#039;url&#039;]
includes/admin/class-admin-ui.php,1739,17,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $table used in $wpdb-&gt;get_row()\n$table assigned unsafely at line 1737.
includes/admin/class-table-query.php,24,47,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_GET[$key]
includes/admin/class-table-query.php,53,28,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_GET[$key]
includes/admin/views/page-csp-dashboard.php,20,24,WARNING,WordPress.Security.NonceVerification.Recommended,Processing form data without nonce verification.
includes/admin/views/page-csp-dashboard.php,20,74,WARNING,WordPress.Security.NonceVerification.Recommended,Processing form data without nonce verification.
includes/admin/views/page-csp-dashboard.php,21,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$allowed_tabs&quot;.
includes/admin/views/page-csp-dashboard.php,26,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$base_url&quot;.
includes/admin/views/page-csp-dashboard.php,27,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$tab_help&quot;.
includes/admin/views/page-csp-dashboard.php,64,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$profiles_raw&quot;.
includes/admin/views/page-csp-dashboard.php,65,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$profiles&quot;.
includes/admin/views/page-csp-dashboard.php,66,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$surfaces&quot;.
includes/admin/views/page-csp-dashboard.php,67,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$automation_config&quot;.
includes/admin/views/page-csp-dashboard.php,68,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$automation_labels&quot;.
includes/admin/views/page-csp-dashboard.php,87,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$page_num&quot;.
includes/admin/views/page-csp-dashboard.php,87,36,WARNING,WordPress.Security.NonceVerification.Recommended,Processing form data without nonce verification.
includes/admin/views/page-csp-dashboard.php,87,55,WARNING,WordPress.Security.NonceVerification.Recommended,Processing form data without nonce verification.
includes/admin/views/page-csp-dashboard.php,87,55,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,$_GET[&#039;paged&#039;] not unslashed before sanitization. Use wp_unslash() or similar
includes/admin/views/page-csp-dashboard.php,87,55,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_GET[&#039;paged&#039;]
includes/admin/views/page-csp-dashboard.php,88,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$offset&quot;.
includes/admin/views/page-csp-dashboard.php,92,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$violations_raw&quot;.
includes/admin/views/page-csp-dashboard.php,93,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$violations&quot;.
includes/admin/views/page-csp-dashboard.php,103,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conflict_cutoff&quot;.
includes/admin/views/page-csp-dashboard.php,104,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conflict_dismissed_at&quot;.
includes/admin/views/page-csp-dashboard.php,106,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conflict_cutoff&quot;.
includes/admin/views/page-csp-dashboard.php,109,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conflict_notices_raw&quot;.
includes/admin/views/page-csp-dashboard.php,120,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conflict_notices&quot;.
includes/admin/views/page-csp-dashboard.php,124,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$scan_logs_raw&quot;.
includes/admin/views/page-csp-dashboard.php,125,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$scan_logs&quot;.
includes/admin/views/page-csp-dashboard.php,140,38,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$tab_key&quot;.
includes/admin/views/page-csp-dashboard.php,140,50,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$tab_data&quot;.
includes/admin/views/page-csp-dashboard.php,166,50,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$conflict_notice&quot;.
includes/admin/views/page-csp-dashboard.php,235,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$profiles_raw&quot;.
includes/admin/views/page-csp-dashboard.php,235,25,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/views/page-csp-dashboard.php,236,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$profiles&quot;.
includes/admin/views/page-csp-dashboard.php,243,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_violation_counts&quot;.
includes/admin/views/page-csp-dashboard.php,244,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_conditions&quot;.
includes/admin/views/page-csp-dashboard.php,245,65,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_entry&quot;.
includes/admin/views/page-csp-dashboard.php,246,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_conditions&quot;.
includes/admin/views/page-csp-dashboard.php,253,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_where&quot;.
includes/admin/views/page-csp-dashboard.php,256,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_violation_rows&quot;.
includes/admin/views/page-csp-dashboard.php,256,38,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,Use of a direct database call is discouraged.
includes/admin/views/page-csp-dashboard.php,256,38,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/views/page-csp-dashboard.php,260,57,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$row&quot;.
includes/admin/views/page-csp-dashboard.php,261,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.
includes/admin/views/page-csp-dashboard.php,262,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_violation_counts&quot;.
includes/admin/views/page-csp-dashboard.php,279,38,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$profile&quot;.
includes/admin/views/page-csp-dashboard.php,289,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$surface&quot;.
includes/admin/views/page-csp-dashboard.php,290,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$surface_config&quot;.
includes/admin/views/page-csp-dashboard.php,291,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$automation_mode&quot;.
includes/admin/views/page-csp-dashboard.php,292,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$automation_title&quot;.
includes/admin/views/page-csp-dashboard.php,305,68,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$label&quot;.
includes/admin/views/page-csp-dashboard.php,331,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$trusted_types_note&quot;.
includes/admin/views/page-csp-dashboard.php,338,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_enabled_flags&quot;.
includes/admin/views/page-csp-dashboard.php,339,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_enabled_flags&quot;.
includes/admin/views/page-csp-dashboard.php,340,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_shown_any&quot;.
includes/admin/views/page-csp-dashboard.php,342,79,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_flag&quot;.
includes/admin/views/page-csp-dashboard.php,342,95,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_entry&quot;.
includes/admin/views/page-csp-dashboard.php,344,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_is_enabled&quot;.
includes/admin/views/page-csp-dashboard.php,345,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_key&quot;.
includes/admin/views/page-csp-dashboard.php,346,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_count&quot;.
includes/admin/views/page-csp-dashboard.php,357,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_shown_any&quot;.
includes/admin/views/page-csp-dashboard.php,369,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_note&quot;.
includes/admin/views/page-csp-dashboard.php,371,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bypass_note&quot;.
includes/admin/views/page-csp-dashboard.php,409,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_surface&quot;.
includes/admin/views/page-csp-dashboard.php,410,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_state&quot;.
includes/admin/views/page-csp-dashboard.php,411,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_risk&quot;.
includes/admin/views/page-csp-dashboard.php,412,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_directive&quot;.
includes/admin/views/page-csp-dashboard.php,413,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_host&quot;.
includes/admin/views/page-csp-dashboard.php,414,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_evidence_min&quot;.
includes/admin/views/page-csp-dashboard.php,415,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_seen_from&quot;.
includes/admin/views/page-csp-dashboard.php,416,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_seen_to&quot;.
includes/admin/views/page-csp-dashboard.php,417,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_id&quot;.
includes/admin/views/page-csp-dashboard.php,419,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_where&quot;.
includes/admin/views/page-csp-dashboard.php,420,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_args&quot;.
includes/admin/views/page-csp-dashboard.php,430,18,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_fragment&quot;.
includes/admin/views/page-csp-dashboard.php,435,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_where&quot;.
includes/admin/views/page-csp-dashboard.php,439,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_where&quot;.
includes/admin/views/page-csp-dashboard.php,440,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_args&quot;.
includes/admin/views/page-csp-dashboard.php,443,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_where_sql&quot;.
includes/admin/views/page-csp-dashboard.php,445,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_sort_whitelist&quot;.
includes/admin/views/page-csp-dashboard.php,479,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_sort&quot;.
includes/admin/views/page-csp-dashboard.php,486,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_state_args&quot;.
includes/admin/views/page-csp-dashboard.php,503,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$count_sql&quot;.
includes/admin/views/page-csp-dashboard.php,506,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$count_sql&quot;.
includes/admin/views/page-csp-dashboard.php,509,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_total&quot;.
includes/admin/views/page-csp-dashboard.php,509,28,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().
includes/admin/views/page-csp-dashboard.php,509,29,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $count_sql used in $wpdb-&gt;get_var()\n$count_sql assigned unsafely at line 506.
includes/admin/views/page-csp-dashboard.php,511,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src_pages&quot;.
includes/admin/views/page-csp-dashboard.php,512,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$page_num&quot;.
includes/admin/views/page-csp-dashboard.php,512,44,WARNING,WordPress.Security.NonceVerification.Recommended,Processing form data without nonce verification.
includes/admin/views/page-csp-dashboard.php,512,63,WARNING,WordPress.Security.NonceVerification.Recommended,Processing form data without nonce verification.
includes/admin/views/page-csp-dashboard.php,512,63,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,$_GET[&#039;paged&#039;] not unslashed before sanitization. Use wp_unslash() or similar
includes/admin/views/page-csp-dashboard.php,512,63,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,Detected usage of a non-sanitized input variable: $_GET[&#039;paged&#039;]
includes/admin/views/page-csp-dashboard.php,513,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$offset&quot;.
includes/admin/views/page-csp-dashboard.php,515,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$query_args&quot;.
includes/admin/views/page-csp-dashboard.php,516,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$data_sql&quot;.
includes/admin/views/page-csp-dashboard.php,518,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$data_sql&quot;.
includes/admin/views/page-csp-dashboard.php,520,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$sources_raw&quot;.
includes/admin/views/page-csp-dashboard.php,520,25,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,Unescaped parameter $data_sql used in $wpdb-&gt;get_results()\n$data_sql assigned unsafely at line 518.
includes/admin/views/page-csp-dashboard.php,521,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$sources&quot;.
includes/admin/views/page-csp-dashboard.php,540,81,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$st&quot;.
includes/admin/views/page-csp-dashboard.php,548,73,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$risk&quot;.
includes/admin/views/page-csp-dashboard.php,598,37,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$src&quot;.
includes/admin/views/page-csp-dashboard.php,649,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_type&quot;.
includes/admin/views/page-csp-dashboard.php,650,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_event&quot;.
includes/admin/views/page-csp-dashboard.php,651,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_surface&quot;.
includes/admin/views/page-csp-dashboard.php,652,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_directive&quot;.
includes/admin/views/page-csp-dashboard.php,653,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_host&quot;.
includes/admin/views/page-csp-dashboard.php,654,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_risk&quot;.
includes/admin/views/page-csp-dashboard.php,655,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_policy_ver&quot;.
includes/admin/views/page-csp-dashboard.php,656,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_suppression&quot;.
includes/admin/views/page-csp-dashboard.php,657,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_actor&quot;.
includes/admin/views/page-csp-dashboard.php,658,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_detail&quot;.
includes/admin/views/page-csp-dashboard.php,659,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$pc_when_from&quot;.
